Step,Action,Reasoning,Observation,Reward,Done
0,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
1,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
2,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
3,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
4,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
5,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
6,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
7,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
8,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
9,northwest,,"message:
It's solid stone.

language observation:
dark area far north
boulders far eastnortheast
boulder near eastnortheast
dark area very near northeast
boulder adjacent northeast
dark area adjacent southeast, south, southwest, west, and northwest

cursor:
Yourself a archeologist
(x=26, y=14)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ...          .....}                                   
                          ...        .......}                                   
                          ..       ........                                     
                          ..   ` ......     }                                   
                          .    .....`   ....}                                   
                          .` .............` }                                   
                          @.................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Digger               St:13 Dx:10 Co:12 In:17 Wi:14 Ch:10 Neutral S:0  
Dlvl:1 $:0 HP:13(13) Pw:2(2) AC:9 Xp:1/0                                        

",-0.01,False
