Step,Action,Reasoning,Observation,Reward,Done
0,Move South,,"You see:
- grass 1 steps to your west
- tree 3 steps to your south
- cow 3 steps to your south-west

You face grass at your front.",0.0,False
1,Move South,,"You see:
- grass 1 steps to your west
- tree 2 steps to your south
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
2,Move South,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 1 steps to your south
- cow 1 steps to your west

You face tree at your front.",0.0,False
3,Do,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 1 steps to your east
- cow 1 steps to your west

You face grass at your front.",1.0,False
4,Move West,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 1 steps to your east
- cow 1 steps to your west

You face cow at your front.",0.0,False
5,Do,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 1 steps to your east
- cow 1 steps to your west

You face cow at your front.",0.0,False
6,Move East,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 1 steps to your east
- cow 1 steps to your west

You face tree at your front.",0.0,False
7,Do,,"You see:
- water 7 steps to your south-west
- grass 1 steps to your north
- path 7 steps to your south-east
- tree 2 steps to your south
- cow 1 steps to your west

You face grass at your front.",0.0,False
8,Move South,,"You see:
- water 6 steps to your south-west
- grass 1 steps to your west
- path 6 steps to your south-east
- sand 5 steps to your south-west
- tree 1 steps to your south
- cow 2 steps to your north-west

You face tree at your front.",0.0,False
9,Do,,"You see:
- water 6 steps to your south-west
- grass 1 steps to your north
- path 6 steps to your south-east
- sand 5 steps to your south-west
- tree 2 steps to your west
- cow 1 steps to your west

You face grass at your front.",0.0,False
10,Move West,,"You see:
- water 6 steps to your south-west
- grass 1 steps to your west
- path 6 steps to your south-east
- sand 5 steps to your south-west
- tree 2 steps to your west
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
11,Move West,,"You see:
- water 5 steps to your south-west
- grass 1 steps to your north
- sand 4 steps to your south-west
- tree 1 steps to your west
- cow 2 steps to your west

You face tree at your front.",0.0,False
12,Do,,"You see:
- water 5 steps to your south-west
- grass 1 steps to your west
- sand 4 steps to your south-west
- tree 3 steps to your south
- cow 1 steps to your east

You face grass at your front.",0.0,False
13,Move West,,"You see:
- water 4 steps to your west
- grass 1 steps to your north
- sand 3 steps to your south
- tree 3 steps to your south-west
- cow 1 steps to your west

You face cow at your front.",0.0,False
14,Do,,"You see:
- water 4 steps to your west
- grass 1 steps to your west
- sand 3 steps to your south
- tree 3 steps to your south-west
- cow 2 steps to your south-west

You face grass at your front.",0.0,False
15,Move West,,"You see:
- water 3 steps to your west
- grass 1 steps to your west
- sand 4 steps to your south-east
- tree 2 steps to your south-west
- cow 2 steps to your south-east

You face grass at your front.",0.0,False
16,Move West,,"You see:
- water 2 steps to your west
- grass 1 steps to your west
- sand 5 steps to your south-east
- tree 1 steps to your south
- cow 2 steps to your east

You face grass at your front.",0.0,False
17,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 2 steps to your east

You face water at your front.",0.0,False
18,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 3 steps to your east

You face water at your front.",0.0,False
19,Do,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 4 steps to your south-east

You face water at your front.",1.0,False
20,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 3 steps to your east

You face water at your front.",0.0,False
21,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 2 steps to your east

You face water at your front.",0.0,False
22,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 2 steps to your east

You face water at your front.",0.0,False
23,Do,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 3 steps to your east

You face water at your front.",0.0,False
24,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 4 steps to your south-east

You face water at your front.",0.0,False
25,Do,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 4 steps to your south-east

You face water at your front.",0.0,False
26,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 5 steps to your south-east

You face water at your front.",0.0,False
27,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 4 steps to your east

You face water at your front.",0.0,False
28,Do,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 6 steps to your south-east
- tree 1 steps to your south
- cow 3 steps to your east

You face water at your front.",0.0,False
29,Move North,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- tree 2 steps to your south
- cow 4 steps to your south-east

You face grass at your front.",0.0,False
30,Move North,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 5 steps to your north-west
- tree 3 steps to your south
- cow 6 steps to your south-east

You face grass at your front.",0.0,False
31,Move North,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 4 steps to your north-west
- cow 6 steps to your south-east

You face grass at your front.",0.0,False
32,Move North,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- sand 3 steps to your north-west
- tree 5 steps to your north-west

You face grass at your front.",0.0,False
33,Move North,,"You see:
- water 2 steps to your south-west
- grass 1 steps to your west
- stone 6 steps to your north-west
- sand 2 steps to your west
- tree 4 steps to your north-west

You face grass at your front.",0.0,False
34,Move West,,"You see:
- water 1 steps to your south
- grass 1 steps to your north
- stone 5 steps to your north-west
- sand 1 steps to your west
- tree 3 steps to your north-west

You face sand at your front.",0.0,False
35,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
36,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
37,Do,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
38,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
39,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
40,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
41,Move West,,"You see:
- water 1 steps to your west
- grass 1 steps to your north
- stone 4 steps to your north-west
- sand 2 steps to your north-west
- tree 2 steps to your north

You face water at your front.",0.0,False
