Step,Action,Reasoning,Observation,Reward,Done
0,north,,"message:
You cannot pass through the bars.

language observation:
dark area far south, southwest, and west
bars far westsouthwest, west, and westnorthwest
fountain far westsouthwest and westnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north and northwest
fountain near westsouthwest and westnorthwest
boulder near westnorthwest
bars very near north, northnortheast, southsoutheast, and west
dark area very near northeast, east, and southeast
boulder very near southsouthwest and westsouthwest
bars adjacent north, northeast, east, southeast, and northwest
boulder adjacent southwest

cursor:
Yourself a ranger
(x=42, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###.@#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
1,west,,"message:


language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
2,east,,"message:


language observation:
dark area far south, southwest, and west
bars far westsouthwest, west, and westnorthwest
fountain far westsouthwest and westnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north and northwest
fountain near westsouthwest and westnorthwest
boulder near westnorthwest
bars very near north, northnortheast, southsoutheast, and west
dark area very near northeast, east, and southeast
boulder very near southsouthwest and westsouthwest
bars adjacent north, northeast, east, southeast, and northwest
boulder adjacent southwest

cursor:
Yourself a ranger
(x=42, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###.@#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
3,north,,"message:
You cannot pass through the bars.

language observation:
dark area far south, southwest, and west
bars far westsouthwest, west, and westnorthwest
fountain far westsouthwest and westnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near north, northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north and northwest
fountain near westsouthwest and westnorthwest
boulder near westnorthwest
bars very near north, northnortheast, southsoutheast, and west
dark area very near northeast, east, and southeast
boulder very near southsouthwest and westsouthwest
bars adjacent north, northeast, east, southeast, and northwest
boulder adjacent southwest

cursor:
Yourself a ranger
(x=42, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###.@#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
4,west,,"message:


language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
5,west,,"message:
You cannot pass through the bars.

language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
6,south,,"message:
You try to move the boulder, but in vain.

language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
7,south,,"message:
You try to move the boulder, but in vain.

language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
8,south,,"message:
You try to move the boulder, but in vain.

language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
9,south,,"message:
You try to move the boulder, but in vain.

language observation:
dark area far south, southwest, and west
bars far westsouthwest and westnorthwest
bars far westsouthwest and westnorthwest
fountain far westnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
bars near northnortheast, southsoutheast, south, southsouthwest, southwest, westsouthwest, west, westnorthwest, and northnorthwest
dark area near north, northeast, east, southeast, and northwest
fountain near southwest and westsouthwest
boulder near westnorthwest
bars very near northnortheast, northeast, eastnortheast, east, eastsoutheast, southeast, and west
boulder very near south
fountain very near northwest
bars adjacent north, northeast, and west
stairs up adjacent east
boulder adjacent south and southwest

cursor:
Yourself a ranger
(x=41, y=12)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                  ##########                                    
                                  #.......##                                    
                                  #.#.`{..##                                    
                                  #{.##..###                                    
                                  #.#.###@<#                                    
                                  #.{...``.#                                    
                                  #......`.#                                    
                                  ####{.####                                    
                                  #####...##                                    
                                  ##########                                    
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Tenderfoot           St:16 Dx:10 Co:15 In:13 Wi:13 Ch:8 Neutral S:0   
Dlvl:1 $:0 HP:14(14) Pw:3(3) AC:7 Xp:1/0                                        

",-0.001,False
