Step,Action,Reasoning,Observation,Reward,Done
0,turn right,,"a wall 6 steps forward
a wall 1 step left
a yellow ball 1 step right and 5 steps forward",0,False
1,go forward,,"a wall 5 steps forward
a wall 1 step left
a yellow ball 1 step right and 4 steps forward",0,False
2,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 4 steps forward
a wall 1 step left
a yellow ball 1 step right and 3 steps forward",0,False
3,go forward,,"a wall 3 steps forward
a wall 1 step left
a yellow ball 1 step right and 2 steps forward",0,False
4,go forward,,"a wall 2 steps forward
a wall 1 step left
a yellow ball 1 step right and 1 step forward",0,False
5,go forward,,"a wall 1 step forward
a wall 1 step left
a yellow ball 1 step right",0,False
6,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a yellow ball 1 step right",0,False
7,turn right,,"a wall 1 step left
a yellow ball 1 step forward
a blue key 2 steps right and 5 steps forward",0,False
8,go forward,,"a wall 1 step left
a yellow ball 1 step forward
a blue key 2 steps right and 5 steps forward",0,False
9,pick up,,"You carry a yellow ball
a wall 6 steps forward
a wall 1 step left
a blue key 2 steps right and 5 steps forward",0,False
10,turn right,,"You carry a yellow ball
a wall 6 steps forward
a wall 1 step right",0,False
11,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
You carry a yellow ball
a wall 5 steps forward
a wall 1 step right",0,False
12,turn left,,"You carry a yellow ball
a wall 6 steps forward
a wall 2 steps left
a blue key 1 step right and 5 steps forward",0,False
13,go forward,,"You carry a yellow ball
a wall 5 steps forward
a wall 2 steps left
a blue key 1 step right and 4 steps forward",0,False
14,go forward,,"You carry a yellow ball
a wall 4 steps forward
a wall 2 steps left
a blue key 1 step right and 3 steps forward",0,False
15,go forward,,"You carry a yellow ball
a wall 3 steps forward
a wall 2 steps left
a blue key 1 step right and 2 steps forward",0,False
