Step,Action,Reasoning,Observation,Reward,Done
0,go forward,,"a wall 1 step forward
a wall 3 steps left
a grey key 2 steps right",0,False
1,turn right,,"a wall 1 step left
a grey key 2 steps forward
a blue box 1 step right and 3 steps forward",0,False
2,go forward,,"a wall 1 step left
a grey key 1 step forward
a blue box 1 step right and 2 steps forward",0,False
3,go forward,,"a wall 1 step left
a grey key 1 step forward
a blue box 1 step right and 2 steps forward",0,False
4,pick up,,"You carry a grey key
a wall 3 steps forward
a wall 1 step left
a blue box 1 step right and 2 steps forward",0,False
5,go forward,,"You carry a grey key
a wall 2 steps forward
a wall 1 step left
a blue box 1 step right and 1 step forward",0,False
6,turn right,,"You carry a grey key
a wall 6 steps forward
a wall 2 steps left
a blue box 1 step left and 1 step forward",0,False
7,go forward,,"You carry a grey key
a wall 5 steps forward
a blue box 1 step left",0,False
8,turn left,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
9,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
10,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
11,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
12,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
13,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
14,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
15,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
16,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
17,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
18,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
19,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
20,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
21,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
22,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
23,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
24,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
25,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
26,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
27,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
28,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
29,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
30,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
31,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
32,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
33,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
34,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
35,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
36,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
37,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
38,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
39,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
40,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
41,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
42,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
43,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
44,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
45,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
46,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
47,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
48,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
49,pick up,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
50,drop,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
51,go forward,,"You carry a grey key
a wall 2 steps left
a blue box 1 step forward",0,False
