Step,Action,Reasoning,Observation,Reward,Done
0,turn left,,"a wall 5 steps forward
a wall 2 steps right
a grey ball 1 step right and 3 steps forward",0,False
1,go forward,,"a wall 4 steps forward
a wall 2 steps right
a grey ball 1 step right and 2 steps forward",0,False
2,turn right,,"a wall 2 steps forward
a wall 3 steps right
a grey ball 2 steps left and 1 step forward",0,False
3,turn left,,"a wall 4 steps forward
a wall 2 steps right
a grey ball 1 step right and 2 steps forward",0,False
4,go forward,,"a wall 3 steps forward
a wall 2 steps right
a grey ball 1 step right and 1 step forward",0,False
5,turn right,,"a wall 2 steps forward
a wall 3 steps left
a grey ball 1 step left and 1 step forward",0,False
6,go forward,,"a wall 1 step forward
a grey ball 1 step left",0,False
7,turn left,,"a wall 1 step right
a grey ball 1 step forward",0,False
8,go forward,,"a wall 1 step right
a grey ball 1 step forward",0,False
9,pick up,,"You carry a grey ball
a wall 3 steps forward
a wall 1 step right",0.859375,True
