Step,Action,Reasoning,Observation,Reward,Done
0,east,,"message:


language observation:
stairs down very far eastsoutheast
lava near eastnortheast, east, and southeast
area of lava near eastsoutheast
horizontal wall near southeast and south
vertical wall near southwest and west
horizontal wall very near north, northeast, and northwest
jackal very near east
newt very near eastsoutheast
jackal adjacent northeast
horn adjacent west

cursor:
Yourself a monk
(x=27, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...d.}......---                                        
                        |.(@.d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:14(14) Pw:4(4) AC:4 Xp:1/0                                        

",0.0,False
1,east,,"message:
The jackal misses!  The jackal bites!  The newt bites!

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal adjacent north and east
newt adjacent southeast

cursor:
Yourself a monk
(x=28, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...d.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:10(14) Pw:4(4) AC:4 Xp:1/0                                        

",0.0,False
2,kick,,"message:
In what direction?

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal adjacent north and east
newt adjacent southeast

cursor:

(x=19, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...d.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:10(14) Pw:4(4) AC:4 Xp:1/0                                        

",-0.01,False
3,north,,"message:
The newt bites!

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:
Yourself a monk
(x=28, y=10)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",0.0,False
4,quaff,,"message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
5,quaff e,,"

Your previous output did not contain a valid action. Defaulted to action: north

Observation:
message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
6,quaff e,,"

Your previous output did not contain a valid action. Defaulted to action: north

Observation:
message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
7,quaff e,,"

Your previous output did not contain a valid action. Defaulted to action: north

Observation:
message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
8,quaff e,,"

Your previous output did not contain a valid action. Defaulted to action: north

Observation:
message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
9,quaff e,,"

Your previous output did not contain a valid action. Defaulted to action: north

Observation:
message:
What do you want to drink? [e or ?*]

language observation:
stairs down very far eastsoutheast
horizontal wall near southeast and south
lava near southsoutheast
southwest corner near southwest
vertical wall near west
horizontal wall very near north, northeast, and northwest
lava very near eastnortheast, east, eastsoutheast, and southeast
horn very near west
jackal corpse adjacent north
jackal adjacent east
newt adjacent southeast

cursor:

(x=37, y=0)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                        --------------                                          
                        |...%.}......---                                        
                        |.(.@d}........-                                        
                        |....:}..................>..|                           
                        |.....}........--------     |                           
                        |.....}......---                                        
                        --------------                                          
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Candidate            St:18/03 Dx:14 Co:11 In:13 Wi:9 Ch:10 Chaotic S: 
Dlvl:1 $:0 HP:9(14) Pw:4(4) AC:4 Xp:1/1                                         

",-0.01,False
