Step,Action,Reasoning,Observation,Reward,Done
0,turn left,,"a wall 4 steps forward
a wall 2 steps left
a grey key 2 steps right and 3 steps forward",0,False
1,go forward,,"a wall 3 steps forward
a wall 2 steps left
a grey key 2 steps right and 2 steps forward",0,False
2,go forward,,"a wall 2 steps forward
a wall 2 steps left
a grey key 2 steps right and 1 step forward",0,False
3,go forward,,"a wall 1 step forward
a wall 2 steps left
a grey key 2 steps right",0,False
4,turn right,,"a wall 1 step left
a grey key 2 steps forward",0,False
5,go forward,,"a wall 1 step left
a grey key 1 step forward",0,False
6,go forward,,"a wall 1 step left
a grey key 1 step forward",0,False
7,pick up,,"You carry a grey key
a wall 4 steps forward
a wall 1 step left",0,False
8,turn right,,"You carry a grey key
a wall 6 steps forward
a wall 3 steps right
a blue key 2 steps left and 4 steps forward",0,False
9,turn left,,"You carry a grey key
a wall 4 steps forward
a wall 1 step left",0,False
10,go forward,,"You carry a grey key
a wall 3 steps forward
a wall 1 step left",0,False
11,turn right,,"You carry a grey key
a wall 6 steps forward
a wall 3 steps left
a blue key 1 step left and 4 steps forward",0,False
12,go forward,,"You carry a grey key
a wall 5 steps forward
a wall 3 steps left
a blue key 1 step left and 3 steps forward",0,False
13,turn left,,"You carry a grey key
a wall 3 steps forward
a wall 2 steps left
a blue key 3 steps right and 1 step forward",0,False
14,turn right,,"You carry a grey key
a wall 5 steps forward
a wall 3 steps left
a blue key 1 step left and 3 steps forward",0,False
15,go forward,,"You carry a grey key
a wall 4 steps forward
a wall 3 steps left
a blue key 1 step left and 2 steps forward",0,False
16,turn left,,"You carry a grey key
a wall 3 steps forward
a wall 3 steps left
a blue key 2 steps right and 1 step forward",0,False
17,turn right,,"You carry a grey key
a wall 4 steps forward
a wall 3 steps left
a blue key 1 step left and 2 steps forward",0,False
18,go forward,,"You carry a grey key
a wall 3 steps forward
a wall 3 steps left
a blue key 1 step left and 1 step forward",0,False
19,turn left,,"You carry a grey key
a wall 3 steps forward
a wall 3 steps right
a blue key 1 step right and 1 step forward",0,False
20,go forward,,"You carry a grey key
a wall 2 steps forward
a blue key 1 step right",0,False
21,turn right,,"You carry a grey key
a wall 2 steps left
a blue key 1 step forward",0,False
22,go forward,,"You carry a grey key
a wall 2 steps left
a blue key 1 step forward",0,False
23,pick up,,"You carry a grey key
a wall 2 steps left
a blue key 1 step forward",0,False
24,go forward,,"You carry a grey key
a wall 2 steps left
a blue key 1 step forward",0,False
