Step,Action,Reasoning,Observation,Reward,Done
0,turn left,,"a wall 4 steps forward
a wall 2 steps right
a blue key 2 steps left",0,False
1,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 3 steps forward
a wall 2 steps right",0,False
2,turn left,,"a wall 5 steps forward
a wall 3 steps right
a green key 2 steps left and 3 steps forward
a blue key 1 step left and 2 steps forward",0,False
3,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 4 steps forward
a wall 3 steps right
a green key 2 steps left and 2 steps forward
a blue key 1 step left and 1 step forward",0,False
4,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 3 steps forward
a wall 3 steps right
a green key 2 steps left and 1 step forward
a blue key 1 step left",0,False
5,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 2 steps forward
a wall 3 steps right
a green key 2 steps left",0,False
6,turn left,,"a wall 2 steps right
a blue key 1 step left and 1 step forward
a green key 2 steps forward",0,False
7,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 2 steps right
a blue key 1 step left
a green key 1 step forward",0,False
8,go forward,,"a wall 2 steps right
a blue key 1 step left
a green key 1 step forward",0,False
9,pick up,,"You carry a green key
a wall 3 steps forward
a wall 2 steps right
a blue key 1 step left",0,False
10,go left,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
You carry a green key
a wall 2 steps forward
a wall 2 steps right",0,False
11,turn left,,"You carry a green key
a wall 5 steps forward
a wall 2 steps right
a blue key 1 step left and 1 step forward",0,False
