Step,Action,Reasoning,Observation,Reward,Done
0,turn right,,"a wall 5 steps forward
a wall 1 step left
a green key 3 steps right and 4 steps forward
a red box 3 steps right",0,False
1,turn left,,"a wall 1 step forward
a wall 2 steps left",0,False
2,turn right,,"a wall 5 steps forward
a wall 1 step left
a green key 3 steps right and 4 steps forward
a red box 3 steps right",0,False
3,go forward,,"a wall 4 steps forward
a wall 1 step left
a green key 3 steps right and 3 steps forward",0,False
4,turn right,,"a wall 6 steps forward
a wall 3 steps right
a green key 3 steps left and 3 steps forward
a red box 1 step right and 3 steps forward",0,False
5,turn left,,"a wall 4 steps forward
a wall 1 step left
a green key 3 steps right and 3 steps forward",0,False
6,go forward,,"a wall 3 steps forward
a wall 1 step left
a green key 3 steps right and 2 steps forward",0,False
7,turn right,,"a wall 6 steps forward
a wall 3 steps left
a green key 2 steps left and 3 steps forward
a red box 2 steps right and 3 steps forward",0,False
8,turn left,,"a wall 3 steps forward
a wall 1 step left
a green key 3 steps right and 2 steps forward",0,False
9,go forward,,"a wall 2 steps forward
a wall 1 step left
a green key 3 steps right and 1 step forward",0,False
10,turn right,,"a wall 6 steps forward
a wall 2 steps left
a green key 1 step left and 3 steps forward
a red box 3 steps right and 3 steps forward",0,False
11,go forward,,"a wall 5 steps forward
a wall 2 steps left
a green key 1 step left and 2 steps forward
a red box 3 steps right and 2 steps forward",0,False
12,turn left,,"a wall 2 steps forward
a wall 2 steps left
a green key 2 steps right and 1 step forward",0,False
13,go forward,,"a wall 1 step forward
a wall 2 steps left
a green key 2 steps right",0,False
14,turn right,,"a wall 1 step left
a green key 2 steps forward",0,False
15,go forward,,"a wall 1 step left
a green key 1 step forward",0,False
16,go forward,,"a wall 1 step left
a green key 1 step forward",0,False
17,pick up,,"You carry a green key
a wall 4 steps forward
a wall 1 step left",0,False
18,turn right,,"You carry a green key
a wall 6 steps forward
a wall 3 steps right
a red box 1 step left and 4 steps forward",0,False
19,turn left,,"You carry a green key
a wall 4 steps forward
a wall 1 step left",0,False
