Step,Action,Reasoning,Observation,Reward,Done
0,go forward,,"a wall 3 steps forward
a wall 1 step left
a grey key 1 step right and 2 steps forward",0,False
1,go forward,,"a wall 2 steps forward
a wall 1 step left
a grey key 1 step right and 1 step forward",0,False
2,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
3,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
4,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
5,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
6,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
7,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
8,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
9,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
10,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
11,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
12,go right,,"

Your previous output did not contain a valid action. Defaulted to action: go forward

Observation:
a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
13,go forward,,"a wall 1 step forward
a wall 1 step left
a grey key 1 step right",0,False
