Step,Action,Reasoning,Observation,Reward,Done
0,north,,"message:


language observation:
boulder far eastnortheast and eastsoutheast
boulders far east
dark area near north, northeast, southeast, and south
dark area very near east
boulder adjacent east
stairs up adjacent south
dark area adjacent southwest, west, and northwest

cursor:
Yourself a caveman
(x=26, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          .......  .........}                                   
                          .....  ........                                       
                          ...  .....     `                                      
                          @` ....`       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
1,east,,"message:


language observation:
boulder far eastnortheast and eastsoutheast
boulders far east
dark area far east
dark area near north, northeast, southeast, and south
dark area very near southwest, west, and northwest
boulder adjacent east
stairs up adjacent southwest

cursor:
Yourself a caveman
(x=27, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ........ .........}                                   
                          ...... ........                                       
                          .... .....     `                                      
                          .@`....`       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
2,east,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area far east
dark area near north, northeast, southeast, south, southwest, west, and northwest
boulder near east
stairs up very near westsouthwest
boulder adjacent east

cursor:
Yourself a caveman
(x=28, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          ..@`...`       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
3,east,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area near north, northeast, east, southeast, south, southwest, west, and northwest
boulder near east
stairs up near westsouthwest
boulder adjacent east

cursor:
Yourself a caveman
(x=29, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          ...@`..`       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
4,east,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area near north, northeast, east, southeast, south, southwest, west, and northwest
boulder near east
stairs up near westsouthwest
boulder adjacent east

cursor:
Yourself a caveman
(x=30, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          ....@`.`       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
5,east,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area far west
dark area near north, northeast, east, southeast, south, southwest, and northwest
stairs up near westsouthwest
boulder very near east
boulder adjacent east

cursor:
Yourself a caveman
(x=31, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          .....@``       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
6,east,,"message:
You try to move the boulder, but in vain.

language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area far west
dark area near north, northeast, east, southeast, south, southwest, and northwest
stairs up near westsouthwest
boulder very near east
boulder adjacent east

cursor:
Yourself a caveman
(x=31, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          .....@``       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",-0.01,False
7,west,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area near north, northeast, east, southeast, south, southwest, west, and northwest
boulder near east
stairs up near westsouthwest
boulder very near east

cursor:
Yourself a caveman
(x=30, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          ....@.``       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
8,east,,"message:


language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area far west
dark area near north, northeast, east, southeast, south, southwest, and northwest
stairs up near westsouthwest
boulder very near east
boulder adjacent east

cursor:
Yourself a caveman
(x=31, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          .....@``       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",0.0,False
9,east,,"message:
You try to move the boulder, but in vain.

language observation:
boulder far eastnortheast, east, and eastsoutheast
dark area far west
dark area near north, northeast, east, southeast, south, southwest, and northwest
stairs up near westsouthwest
boulder very near east
boulder adjacent east

cursor:
Yourself a caveman
(x=31, y=11)

map:
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                          ..................}                                   
                          ...............                                       
                          ..........     `                                      
                          .....@``       ..`                                    
                          <...............`                                     
                          ..................}                                   
                          ..................}                                   
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18 Dx:15 Co:17 In:8 Wi:9 Ch:8 Neutral S:0     
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0                                        

",-0.01,False
