Step,Action,Reasoning,Observation,Reward,Done
0,turn right,,"a wall 6 steps forward
a wall 2 steps left
a locked purple door 3 steps right and 6 steps forward",0,False
1,turn right,,"a wall 5 steps forward
a wall 1 step right",0,False
2,go forward,,"a wall 4 steps forward
a wall 1 step right",0,False
3,turn right,,"a wall 1 step forward
a wall 3 steps right",0,False
4,turn left,,"a wall 4 steps forward
a wall 1 step right",0,False
5,go forward,,"a wall 3 steps forward
a wall 1 step right",0,False
6,turn right,,"a wall 1 step forward
a wall 3 steps left",0,False
7,turn right,,"a wall 4 steps forward
a wall 1 step left",0,False
8,turn right,,"a wall 6 steps forward
a wall 3 steps right
a locked purple door 1 step right and 6 steps forward
a purple key 2 steps right and 5 steps forward",0,False
9,go forward,,"a wall 5 steps forward
a wall 3 steps right
a locked purple door 1 step right and 5 steps forward
a purple key 2 steps right and 4 steps forward",0,False
10,go forward,,"a wall 4 steps forward
a wall 3 steps right
a locked purple door 1 step right and 4 steps forward
a purple key 2 steps right and 3 steps forward",0,False
11,go forward,,"a wall 3 steps forward
a wall 3 steps right
a locked purple door 1 step right and 3 steps forward
a purple key 2 steps right and 2 steps forward",0,False
12,go forward,,"a wall 2 steps forward
a wall 3 steps right
a locked purple door 1 step right and 2 steps forward
a purple key 2 steps right and 1 step forward",0,False
13,go forward,,"a wall 1 step forward
a locked purple door 1 step right and 1 step forward
a purple key 2 steps right",0,False
14,turn right,,"a wall 1 step left
a locked purple door 1 step left and 1 step forward
a purple key 2 steps forward",0,False
15,go forward,,"a locked purple door 1 step left
a purple key 1 step forward",0,False
16,pick up,,"You carry a purple key
a wall 2 steps forward
a locked purple door 1 step left",0,False
17,toggle,,"You carry a purple key
a wall 2 steps forward
a locked purple door 1 step left",0,False
18,turn left,,"You carry a purple key
a wall 2 steps right
a locked purple door 1 step forward",0,False
19,go forward,,"You carry a purple key
a wall 2 steps right
a locked purple door 1 step forward",0,False
20,toggle,,"You carry a purple key
a wall 2 steps right
a open purple door 1 step forward",0.85234375,True
