Step,Action,Reasoning,Observation,Reward,Done
0,pickup,,"message:
The stairs are solidly fixed to the floor.

language observation:
dark area far west
dark area near east
horizontal closed door near westsouthwest
doorway near west
horizontal wall very near north, south, southwest, and northwest
northeast room corner very near northeast
doorway very near east
southeast corner very near southeast
gold piece very near west
tame little dog adjacent south

cursor:
Yourself a caveman
(x=53, y=4)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                ...$.@..                        
                                                |....d.|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:0  
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:1                                    

",0.0,False
1,west,,"message:


language observation:
doorway near east and west
dark area near east, southwest, and west
horizontal wall very near north, northeast, southeast, south, and northwest
horizontal closed door very near southwest
stairs up adjacent east
tame little dog adjacent southeast
gold piece adjacent west

cursor:
Yourself a caveman
(x=52, y=4)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                ...$@<..                        
                                                |....d.|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:0  
Dlvl:1 $:0 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:2                                    

",0.0,False
2,west,,"message:
$ - 5 gold pieces.

language observation:
doorway near east and west
dark area near east and west
horizontal wall very near north, northeast, southeast, south, southwest, and northwest
tame little dog very near eastnortheast
stairs up very near east
horizontal closed door very near southsouthwest

cursor:
Yourself a caveman
(x=51, y=4)

map:
                                                                                
                                                --------                        
                                                |....d.|                        
                                                ...@.<..                        
                                                |......|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:3                                    

",5.0,False
3,east,,"message:


language observation:
doorway near east and west
dark area near east, southwest, and west
horizontal wall very near north, northeast, southeast, south, and northwest
horizontal closed door very near southwest
stairs up adjacent east
tame little dog adjacent south

cursor:
Yourself a caveman
(x=52, y=4)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                ....@<..                        
                                                |...d..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:4                                    

",0.0,False
4,south,,"message:
You swap places with Slasher.

language observation:
horizontal wall near north and northwest
northeast room corner near northeast
vertical wall near east and west
horizontal closed door very near westsouthwest
stairs up adjacent northeast
horizontal wall adjacent southeast, south, and southwest
tame little dog adjacent west

cursor:
Yourself a caveman
(x=52, y=5)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                .....<..                        
                                                |..d@..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:5                                    

",0.0,False
5,west,,"message:
You swap places with Slasher.

language observation:
horizontal wall near north and northeast
vertical wall near east and west
northwest room corner near northwest
stairs up very near eastnortheast
dark area very near southwest
tame little dog adjacent east
horizontal wall adjacent southeast and south
horizontal closed door adjacent southwest

cursor:
Yourself a caveman
(x=51, y=5)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                .....<..                        
                                                |..@d..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:6                                    

",0.0,False
6,east,,"message:
You swap places with Slasher.

language observation:
horizontal wall near north and northwest
northeast room corner near northeast
vertical wall near east and west
horizontal closed door very near westsouthwest
stairs up adjacent northeast
horizontal wall adjacent southeast, south, and southwest
tame little dog adjacent west

cursor:
Yourself a caveman
(x=52, y=5)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                .....<..                        
                                                |..d@..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:7                                    

",0.0,False
7,down,,"message:
You can't go down here.

language observation:
horizontal wall near north and northwest
northeast room corner near northeast
vertical wall near east and west
horizontal closed door very near westsouthwest
stairs up adjacent northeast
horizontal wall adjacent southeast, south, and southwest
tame little dog adjacent west

cursor:
Yourself a caveman
(x=52, y=5)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                .....<..                        
                                                |..d@..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:7                                    

",0.0,False
8,north,,"message:


language observation:
doorway near east and west
dark area near east, southwest, and west
horizontal wall very near north, northeast, southeast, south, and northwest
horizontal closed door very near southwest
tame little dog very near westsouthwest
stairs up adjacent east

cursor:
Yourself a caveman
(x=52, y=4)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                ....@<..                        
                                                |.d....|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:8                                    

",0.0,False
9,south,,"message:


language observation:
horizontal wall near north and northwest
northeast room corner near northeast
vertical wall near east and west
horizontal closed door very near westsouthwest
tame little dog very near west
stairs up adjacent northeast
horizontal wall adjacent southeast, south, and southwest

cursor:
Yourself a caveman
(x=52, y=5)

map:
                                                                                
                                                --------                        
                                                |......|                        
                                                .....<..                        
                                                |.d.@..|                        
                                                --+-----                        
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
Agent the Troglodyte           St:18/03 Dx:10 Co:18 In:7 Wi:11 Ch:8 Lawful S:5  
Dlvl:1 $:5 HP:16(16) Pw:2(2) AC:8 Xp:1/0 T:9                                    

",0.0,False
